";Orders (numPair";start;lifetime;capacity)
12;991;2157;1
39;991;2583;1
77;991;2431;1
59;991;2104;1
62;991;2609;1
71;991;2318;1
84;991;2125;1
19;991;1529;1
22;991;1380;1
44;991;1624;1
88;991;2881;1
12;991;2947;1
24;991;1985;1
14;991;2077;1
100;991;1974;1
32;991;2022;1
79;991;2379;1
75;991;2717;1
15;991;2137;1
54;991;2033;1
23;991;1939;1
99;991;1565;1
79;991;1637;1
43;992;1730;1
98;992;1328;1
4;992;1380;1
98;992;916;1
54;992;1107;1
24;992;2173;1
4;992;1452;1
41;992;2599;1
22;992;2496;1
30;992;2404;1
50;992;1731;1
8;992;1730;1
84;992;1248;1
18;992;1838;1
20;992;2440;1
81;992;2118;1
53;992;2020;1
74;992;2096;1
46;992;1313;1
77;992;2059;1
57;992;1669;1
90;992;2157;1
56;992;2377;1
61;992;2451;1
55;992;2138;1
85;992;1881;1
4;992;2506;1
87;992;1780;1
79;992;2451;1
35;992;1346;1
73;992;1990;1
70;992;1086;1
58;992;1353;1
31;993;1723;1
70;993;3396;1
41;993;1635;1
97;993;2169;1
2;993;1628;1
88;993;2223;1
17;993;2311;1
29;993;2816;1
65;993;1481;1
78;993;939;1
54;993;1918;1
74;993;2734;1
79;993;1690;1
24;993;778;1
19;993;1938;1
94;993;2210;1
81;993;2626;1
80;993;2149;1
52;993;1564;1
89;993;1707;1
90;993;1680;1
43;993;2017;1
46;993;2222;1
55;993;1901;1
66;993;2211;1
53;993;2056;1
54;993;2247;1
88;993;1727;1
56;993;1321;1
55;993;2627;1
66;993;1531;1
82;993;1903;1
39;993;2675;1
62;993;2408;1
75;993;1886;1
62;993;1740;1
61;993;2257;1
52;993;1505;1
99;993;1699;1
78;993;2340;1
94;993;2310;1
68;994;1590;1
25;994;2080;1
94;994;1956;1
79;994;1835;1
93;994;1801;1
7;994;1115;1
9;994;1250;1
9;994;2292;1
92;994;2040;1
14;994;1752;1
3;994;1420;1
82;994;2117;1
38;994;1800;1
10;994;2420;1
86;994;2568;1
65;994;2438;1
26;994;1230;1
5;994;1640;1
33;994;2486;1
78;994;2337;1
17;994;1600;1
53;994;2174;1
66;994;1771;1
72;994;1729;1
8;994;2877;1
13;994;2326;1
65;994;2279;1
94;994;1897;1
20;994;1931;1
100;994;1443;1
67;994;2012;1
99;994;2489;1
61;995;1874;1
29;995;2055;1
40;995;3289;1
7;995;2270;1
63;995;1638;1
23;995;1689;1
26;995;2071;1
70;995;1667;1
61;995;2126;1
44;995;1505;1
71;995;2077;1
3;995;2030;1
59;995;2571;1
7;995;2410;1
3;995;2039;1
50;995;1468;1
31;995;1918;1
40;995;2620;1
97;995;1787;1
49;995;2280;1
43;995;2619;1
76;995;2430;1
71;995;3011;1
64;995;2249;1
43;995;1859;1
26;996;1797;1
47;996;1538;1
5;996;2998;1
49;996;2545;1
62;996;3337;1
58;996;980;1
78;996;1940;1
85;996;2251;1
7;996;1480;1
51;996;1962;1
65;996;1719;1
81;996;1817;1
77;996;1757;1
13;996;1778;1
60;996;1709;1
31;996;1731;1
71;996;1888;1
18;996;1456;1
37;996;2682;1
79;996;2395;1
40;996;1525;1
82;996;1707;1
18;996;1845;1
27;996;1321;1
71;997;1615;1
62;997;2381;1
84;997;1766;1
64;997;2417;1
91;997;2357;1
12;997;1742;1
61;997;2262;1
54;997;1513;1
77;997;2519;1
39;997;2002;1
34;997;1884;1
15;997;1550;1
1;997;2325;1
23;997;1746;1
80;997;1696;1
36;997;1336;1
76;997;2265;1
56;997;1169;1
40;997;2046;1
90;997;1893;1
62;997;2280;1
63;997;1346;1
31;997;1088;1
33;997;1605;1
88;997;1980;1
70;997;2490;1
74;998;2657;1
54;998;2124;1
24;998;1727;1
27;998;2366;1
88;998;1940;1
66;998;2887;1
60;998;1981;1
8;998;1780;1
64;998;1536;1
44;998;1505;1
42;998;1969;1
58;998;2103;1
7;998;1267;1
25;998;2129;1
31;998;1151;1
73;998;2441;1
32;998;2946;1
32;998;2260;1
47;998;2663;1
36;998;2118;1
27;998;2072;1
21;998;2354;1
10;998;2368;1
71;998;2626;1
77;998;1982;1
75;998;1334;1
86;998;1943;1
55;998;1568;1
2;998;1797;1
82;998;2790;1
13;998;1969;1
47;998;1684;1
28;998;1172;1
18;998;1118;1
28;999;2020;1
58;999;2136;1
89;999;2898;1
19;999;2345;1
39;999;2028;1
43;999;2473;1
92;999;1903;1
88;999;2429;1
24;999;1728;1
87;999;2593;1
40;999;2544;1
32;999;2261;1
6;999;3132;1
82;999;1437;1
99;999;2630;1
3;999;1163;1
47;999;2442;1
35;999;2150;1
92;999;2628;1
50;999;2368;1
59;999;1969;1
8;999;1703;1
67;999;2656;1
15;999;1757;1
26;999;1328;1
89;999;2174;1
96;999;1611;1
24;999;2355;1
3;999;1929;1
84;1000;1712;1
100;1000;2611;1
54;1000;1800;1
45;1000;2259;1
19;1000;2836;1
55;1000;2105;1
85;1000;2483;1
83;1000;2061;1
27;1000;1601;1
71;1000;2462;1
80;1000;2456;1
86;1000;2745;1
12;1000;1287;1
85;1000;2033;1
98;1000;1462;1
13;1000;1313;1
85;1000;1827;1
86;1000;1456;1
70;1000;1912;1
74;1000;2802;1
98;1000;1069;1
24;1000;2778;1
55;1000;1403;1
69;1000;716;1
15;1000;1370;1
65;1000;2153;1
1;1000;1836;1
25;1000;1621;1
54;1000;1888;1
74;1000;2576;1
46;1001;2502;1
78;1001;2298;1
6;1001;3567;1
67;1001;2048;1
93;1001;1566;1
96;1001;1668;1
57;1001;1389;1
90;1001;1609;1
77;1001;2120;1
46;1001;1918;1
20;1001;2060;1
99;1001;1007;1
25;1001;2201;1
1;1001;1705;1
26;1001;1051;1
22;1001;2194;1
33;1001;3023;1
17;1001;2009;1
88;1001;1962;1
36;1001;1430;1
24;1001;1677;1
48;1001;1374;1
86;1001;2218;1
42;1001;916;1
96;1001;1712;1
12;1001;2155;1
58;1002;1849;1
37;1002;1223;1
79;1002;1521;1
38;1002;1737;1
75;1002;2039;1
43;1002;3173;1
36;1002;2615;1
21;1002;2067;1
53;1002;2792;1
27;1002;1963;1
28;1002;2142;1
49;1002;1793;1
7;1002;1665;1
57;1002;1526;1
74;1002;1592;1
81;1002;2263;1
23;1002;1840;1
1;1002;3003;1
43;1002;1072;1
92;1002;2395;1
76;1002;1419;1
90;1002;1902;1
27;1002;1701;1
98;1002;1462;1
80;1002;2230;1
99;1002;2101;1
42;1002;2775;1
73;1002;2273;1
40;1002;2200;1
48;1002;2158;1
5;1002;2579;1
69;1002;2070;1
95;1002;2820;1
74;1002;1933;1
98;1002;3165;1
58;1002;1522;1
48;1002;1191;1
56;1002;2828;1
88;1002;2615;1
39;1002;2646;1
18;1002;2336;1
51;1002;1891;1
36;1002;1715;1
77;1003;2475;1
47;1003;2614;1
63;1003;2494;1
3;1003;1606;1
69;1003;1780;1
51;1003;2189;1
46;1003;1290;1
87;1003;2045;1
10;1003;2098;1
23;1003;2377;1
56;1003;2511;1
10;1003;2511;1
86;1003;2196;1
94;1003;2176;1
20;1003;2019;1
42;1003;2932;1
73;1003;1731;1
27;1003;1987;1
89;1003;2180;1
83;1003;1918;1
42;1003;2138;1
92;1003;1265;1
5;1003;2042;1
15;1003;2100;1
24;1003;1703;1
64;1003;742;1
33;1003;1725;1
45;1003;2650;1
89;1003;2522;1
78;1003;1041;1
66;1003;1889;1
54;1003;2445;1
33;1004;1080;1
61;1004;1997;1
37;1004;2899;1
46;1004;1984;1
12;1004;1552;1
19;1004;1720;1
60;1004;1714;1
17;1004;1210;1
8;1004;1495;1
36;1004;1329;1
18;1004;2447;1
50;1004;3021;1
67;1004;1761;1
80;1004;1480;1
36;1004;1316;1
21;1004;2040;1
61;1004;2032;1
67;1004;2531;1
63;1004;1820;1
43;1004;1763;1
64;1004;1933;1
53;1004;1399;1
39;1004;2351;1
8;1004;1196;1
41;1004;2109;1
80;1004;2008;1
3;1004;1931;1
47;1004;1486;1
36;1004;2005;1
62;1004;1187;1
82;1004;1865;1
36;1004;905;1
54;1004;2819;1
78;1004;2838;1
92;1004;1496;1
42;1005;2030;1
45;1005;1699;1
95;1005;1584;1
2;1005;1549;1
25;1005;1886;1
21;1005;1651;1
76;1005;633;1
40;1005;2077;1
69;1005;2743;1
33;1005;2701;1
70;1005;2213;1
82;1005;2854;1
70;1005;2464;1
68;1005;2472;1
97;1005;1916;1
59;1005;2367;1
7;1005;1252;1
27;1005;2280;1
94;1005;1865;1
89;1005;2534;1
79;1005;1940;1
30;1005;1714;1
67;1005;2978;1
31;1005;2046;1
82;1005;2904;1
61;1005;2223;1
14;1005;1225;1
29;1005;2869;1
56;1005;2176;1
4;1005;2461;1
48;1005;1844;1
23;1005;2559;1
15;1005;2178;1
31;1006;1310;1
62;1006;2604;1
20;1006;2972;1
71;1006;2098;1
89;1006;2198;1
44;1006;2550;1
8;1006;2114;1
53;1006;2338;1
28;1006;2059;1
48;1006;1576;1
3;1006;1594;1
74;1006;1855;1
3;1006;1485;1
66;1006;2302;1
72;1006;1985;1
87;1006;1819;1
98;1006;2249;1
88;1006;2198;1
59;1006;1960;1
73;1006;2362;1
61;1006;1871;1
63;1006;2126;1
62;1006;1512;1
63;1006;2387;1
15;1006;2342;1
48;1006;1967;1
3;1006;1424;1
79;1006;2646;1
85;1006;1315;1
98;1006;2525;1
99;1006;1522;1
81;1006;2343;1
19;1006;1644;1
27;1006;2235;1
96;1006;2346;1
8;1007;2120;1
36;1007;1471;1
15;1007;2287;1
78;1007;2789;1
38;1007;2079;1
67;1007;2174;1
80;1007;1145;1
17;1007;3041;1
88;1007;2515;1
43;1007;1953;1
70;1007;1384;1
93;1007;2534;1
66;1007;1879;1
51;1007;2100;1
92;1007;2154;1
68;1007;1229;1
100;1007;2136;1
5;1007;1752;1
46;1007;2559;1
79;1007;2606;1
60;1007;2137;1
61;1007;1914;1
30;1007;1422;1
57;1007;1963;1
15;1007;2415;1
54;1007;1777;1
44;1007;2416;1
68;1008;1873;1
74;1008;2052;1
70;1008;1590;1
94;1008;2137;1
87;1008;1781;1
81;1008;2692;1
94;1008;1635;1
30;1008;1663;1
48;1008;2086;1
51;1008;1667;1
83;1008;2567;1
26;1008;1664;1
54;1008;1959;1
66;1008;2427;1
24;1008;2363;1
20;1008;2765;1
8;1008;2086;1
16;1008;2068;1
97;1008;2017;1
72;1008;2309;1
68;1008;887;1
94;1008;1477;1
51;1008;1028;1
74;1008;1853;1
61;1008;2650;1
59;1008;2350;1
79;1008;1701;1
10;1009;2173;1
86;1009;1094;1
63;1009;1593;1
34;1009;2102;1
43;1009;1305;1
36;1009;1954;1
35;1009;2030;1
7;1009;2154;1
69;1009;2455;1
36;1009;1543;1
19;1009;1648;1
50;1009;1587;1
67;1009;1713;1
85;1009;2395;1
75;1009;2115;1
63;1009;1457;1
90;1009;2208;1
99;1009;1759;1
52;1009;1808;1
47;1009;2343;1
43;1009;2093;1
98;1009;2119;1
58;1009;2501;1
22;1009;1819;1
33;1009;2296;1
47;1009;1640;1
55;1009;3045;1
98;1009;2626;1
47;1009;1899;1
24;1009;2055;1
47;1009;1612;1
4;1009;1360;1
17;1009;2147;1
16;1009;2484;1
34;1009;2036;1
45;1009;2718;1
97;1009;2200;1
58;1010;1355;1
13;1010;1651;1
25;1010;1686;1
44;1010;2697;1
94;1010;2034;1
51;1010;1680;1
43;1010;2200;1
46;1010;1671;1
17;1010;2806;1
78;1010;2347;1
32;1010;2211;1
49;1010;1861;1
59;1010;1825;1
29;1010;3031;1
29;1010;1760;1
88;1010;2245;1
77;1010;2191;1
39;1010;1518;1
94;1010;1900;1
8;1010;2307;1
67;1010;2086;1
70;1010;2084;1
14;1010;1705;1
48;1010;2358;1
66;1010;1951;1
57;1010;1653;1
44;1010;1960;1
39;1010;1774;1
37;1010;1582;1
71;1010;1809;1
16;1010;1918;1
69;1010;2070;1
35;1010;1937;1
75;1011;1420;1
3;1011;2137;1
29;1011;1865;1
41;1011;2370;1
95;1011;1660;1
84;1011;1798;1
28;1011;2702;1
81;1011;2378;1
29;1011;2495;1
10;1011;1867;1
60;1011;2432;1
67;1011;899;1
91;1011;2555;1
51;1011;2731;1
6;1011;1937;1
31;1011;1807;1
51;1011;2018;1
29;1011;1745;1
22;1011;1881;1
36;1011;2001;1
82;1011;1997;1
30;1011;2060;1
81;1011;942;1
72;1011;2011;1
77;1011;2833;1
3;1011;1190;1
47;1011;1552;1
58;1011;1727;1
25;1011;2029;1
36;1011;3356;1
60;1011;1494;1
10;1011;2189;1
23;1011;1551;1
33;1011;2151;1
17;1011;2426;1
39;1011;2478;1
76;1011;2188;1
47;1011;2022;1
90;1012;2343;1
91;1012;1901;1
55;1012;1982;1
69;1012;2091;1
5;1012;1928;1
51;1012;1855;1
3;1012;2170;1
15;1012;1673;1
28;1012;1810;1
2;1012;1936;1
37;1012;1036;1
57;1012;2572;1
8;1012;2885;1
46;1012;1519;1
57;1012;2217;1
63;1012;1989;1
82;1012;1814;1
16;1012;1652;1
19;1012;1761;1
2;1012;2635;1
41;1012;1677;1
96;1012;2395;1
39;1012;1402;1
88;1012;2148;1
97;1012;1809;1
92;1012;2576;1
75;1012;2166;1
95;1012;2225;1
54;1012;1538;1
94;1012;2977;1
23;1012;2090;1
43;1013;2251;1
99;1013;2720;1
66;1013;2234;1
31;1013;2515;1
97;1013;2080;1
12;1013;2674;1
12;1013;1618;1
10;1013;2232;1
33;1013;1242;1
66;1013;1442;1
13;1013;1981;1
8;1013;2252;1
49;1013;1611;1
8;1013;1309;1
12;1013;1552;1
7;1013;1914;1
31;1013;2241;1
23;1013;1827;1
32;1013;1996;1
20;1013;1736;1
54;1013;1756;1
56;1013;2392;1
56;1013;1578;1
52;1013;2149;1
17;1013;1840;1
8;1013;2126;1
89;1014;1496;1
36;1014;2461;1
67;1014;2315;1
25;1014;1681;1
30;1014;1116;1
87;1014;2620;1
92;1014;1901;1
59;1014;2621;1
75;1014;2206;1
59;1014;2675;1
38;1014;1180;1
23;1014;1537;1
21;1014;2490;1
6;1014;2753;1
43;1014;1806;1
64;1014;2257;1
34;1014;1322;1
40;1014;2368;1
86;1014;2392;1
93;1014;1079;1
31;1014;2345;1
35;1014;2633;1
21;1014;1468;1
13;1015;1348;1
72;1015;2020;1
85;1015;1241;1
80;1015;1826;1
25;1015;2288;1
50;1015;1518;1
9;1015;1870;1
39;1015;1460;1
12;1015;2662;1
31;1015;1952;1
34;1015;1882;1
1;1015;2409;1
20;1015;2064;1
59;1015;2394;1
78;1015;997;1
31;1015;846;1
14;1015;1709;1
31;1015;1884;1
94;1015;2750;1
54;1015;1993;1
51;1015;2445;1
19;1015;2279;1
98;1015;1379;1
23;1015;1979;1
81;1015;2272;1
19;1015;3152;1
71;1015;3119;1
37;1015;2400;1
46;1015;2468;1
13;1015;1704;1
3;1015;1736;1
57;1016;1776;1
74;1016;1597;1
40;1016;2395;1
38;1016;2684;1
99;1016;2098;1
97;1016;2012;1
46;1016;766;1
92;1016;1365;1
82;1016;2263;1
21;1016;2327;1
64;1016;1942;1
73;1016;1630;1
47;1016;2310;1
99;1016;2605;1
74;1016;1642;1
67;1016;1349;1
100;1016;2436;1
93;1016;2860;1
74;1016;2827;1
91;1016;1747;1
19;1016;1785;1
65;1016;2467;1
51;1016;1993;1
27;1016;1472;1
97;1016;2344;1
80;1016;1947;1
82;1016;2458;1
63;1016;2453;1
51;1017;2435;1
22;1017;1894;1
93;1017;1424;1
78;1017;1043;1
42;1017;2237;1
38;1017;2727;1
90;1017;1316;1
69;1017;1951;1
97;1017;2480;1
25;1017;2135;1
21;1017;2020;1
76;1017;2609;1
78;1017;2261;1
57;1017;2151;1
17;1017;1857;1
31;1017;1541;1
8;1017;2112;1
59;1017;2007;1
41;1017;1870;1
29;1017;2220;1
27;1017;1926;1
91;1017;2450;1
35;1017;2141;1
20;1017;1952;1
43;1017;2168;1
67;1017;2373;1
69;1017;2856;1
45;1017;2854;1
74;1017;1584;1
30;1017;1383;1
79;1017;1263;1
58;1017;1852;1
76;1017;1971;1
83;1017;2130;1
81;1017;1248;1
1;1017;1673;1
91;1017;2313;1
83;1017;1738;1
38;1017;2246;1
50;1017;2395;1
5;1017;2206;1
51;1017;3080;1
75;1018;923;1
5;1018;2654;1
71;1018;2115;1
18;1018;1170;1
69;1018;2609;1
18;1018;2316;1
19;1018;2092;1
88;1018;1679;1
43;1018;1735;1
20;1018;1299;1
58;1018;2389;1
100;1018;1619;1
3;1018;1843;1
30;1018;2233;1
54;1018;1201;1
99;1018;1391;1
80;1018;3345;1
95;1018;1642;1
95;1018;2519;1
38;1018;1988;1
74;1018;2314;1
76;1018;1657;1
53;1018;1599;1
32;1018;2712;1
52;1018;2793;1
46;1018;1835;1
73;1018;2336;1
18;1018;2209;1
67;1019;2360;1
79;1019;2436;1
83;1019;2452;1
95;1019;1307;1
28;1019;2552;1
81;1019;1821;1
71;1019;1980;1
21;1019;1013;1
99;1019;1998;1
33;1019;3010;1
75;1019;1279;1
28;1019;2174;1
38;1019;2124;1
7;1019;2514;1
67;1019;1622;1
30;1019;1616;1
22;1019;2285;1
69;1019;3059;1
67;1019;1842;1
97;1019;1624;1
90;1019;1293;1
41;1019;2240;1
18;1019;989;1
22;1019;1468;1
94;1019;1457;1
64;1019;2069;1
87;1019;2933;1
57;1019;1566;1
70;1019;1684;1
11;1020;2808;1
88;1020;2027;1
94;1020;1934;1
56;1020;1970;1
95;1020;1548;1
53;1020;1644;1
12;1020;1703;1
67;1020;1327;1
38;1020;2240;1
55;1020;2767;1
98;1020;1989;1
96;1020;2614;1
91;1020;1800;1
34;1020;1703;1
20;1020;2111;1
65;1020;1946;1
62;1020;1754;1
27;1020;2489;1
99;1020;2139;1
88;1020;1451;1
41;1020;1844;1
28;1020;1785;1
72;1020;2346;1
22;1020;2556;1
4;1020;1401;1
52;1020;1324;1
22;1020;1925;1
79;1020;1371;1
86;1020;1160;1
47;1020;2731;1
51;1020;2220;1
92;1021;996;1
23;1021;1249;1
85;1021;2260;1
20;1021;1918;1
46;1021;2311;1
37;1021;1869;1
43;1021;2019;1
51;1021;1530;1
55;1021;1387;1
41;1021;1903;1
74;1021;1731;1
95;1021;2065;1
11;1021;1150;1
27;1021;2693;1
79;1021;2882;1
17;1021;2256;1
19;1021;1775;1
79;1021;2789;1
23;1021;1351;1
91;1021;2633;1
28;1021;2866;1
54;1021;1716;1
2;1021;2938;1
65;1021;2495;1
91;1021;1044;1
99;1021;2153;1
24;1021;2436;1
66;1021;1742;1
29;1021;1524;1
68;1021;2411;1
14;1022;2753;1
59;1022;1759;1
3;1022;2481;1
74;1022;1965;1
42;1022;1984;1
95;1022;2904;1
11;1022;3062;1
28;1022;1889;1
78;1022;1668;1
91;1022;2232;1
18;1022;2500;1
14;1022;2422;1
18;1022;715;1
43;1022;2753;1
52;1022;2217;1
66;1022;1695;1
28;1022;1836;1
92;1022;2022;1
36;1022;2534;1
4;1022;2829;1
33;1022;1635;1
29;1022;2693;1
94;1022;1993;1
85;1022;1522;1
25;1022;1658;1
16;1022;3103;1
29;1022;1793;1
2;1022;2648;1
62;1022;2080;1
56;1022;2297;1
60;1022;1258;1
79;1022;2836;1
53;1022;739;1
38;1022;2090;1
76;1022;1639;1
22;1022;1572;1
42;1022;1575;1
44;1022;2418;1
54;1022;1677;1
54;1022;1313;1
79;1022;2549;1
51;1022;1865;1
8;1022;1695;1
81;1022;1753;1
96;1022;2282;1
18;1022;2330;1
99;1023;2223;1
79;1023;2716;1
25;1023;2150;1
92;1023;1569;1
75;1023;1356;1
86;1023;3109;1
93;1023;2603;1
35;1023;1828;1
33;1023;2106;1
38;1023;1595;1
96;1023;1632;1
75;1023;716;1
18;1023;1840;1
7;1023;1689;1
80;1023;2018;1
34;1023;2486;1
43;1023;1994;1
55;1023;2382;1
26;1023;2164;1
99;1023;1149;1
42;1023;2249;1
71;1023;1704;1
45;1023;643;1
91;1023;1311;1
78;1023;1668;1
8;1023;1698;1
37;1023;1734;1
61;1023;2050;1
22;1023;2381;1
64;1023;1335;1
43;1024;1888;1
81;1024;2769;1
98;1024;1707;1
88;1024;1763;1
29;1024;1517;1
57;1024;2321;1
55;1024;1646;1
40;1024;2215;1
25;1024;1833;1
37;1024;1665;1
49;1024;1638;1
71;1024;2324;1
49;1024;2462;1
52;1024;2077;1
68;1024;2189;1
72;1024;1395;1
80;1024;1726;1
8;1024;1896;1
97;1024;3099;1
17;1024;2563;1
26;1024;2265;1
91;1024;1978;1
89;1025;2311;1
36;1025;2464;1
94;1025;1408;1
76;1025;1482;1
79;1025;1466;1
27;1025;2605;1
86;1025;2007;1
91;1025;2180;1
19;1025;2775;1
62;1025;1464;1
97;1025;2615;1
92;1025;2114;1
24;1025;1368;1
14;1025;2236;1
98;1025;2490;1
81;1025;1533;1
46;1025;2136;1
7;1025;2304;1
48;1025;2335;1
68;1025;1910;1
20;1025;1751;1
2;1025;1649;1
26;1025;2114;1
5;1025;1725;1
36;1025;2535;1
54;1025;1976;1
99;1025;2358;1
30;1025;1688;1
26;1025;2431;1
26;1025;1872;1
65;1025;2436;1
41;1025;1823;1
72;1025;2089;1
40;1026;1175;1
58;1026;2887;1
40;1026;2488;1
81;1026;2134;1
92;1026;2142;1
16;1026;1434;1
45;1026;1621;1
99;1026;1506;1
52;1026;2029;1
5;1026;1894;1
98;1026;2571;1
12;1026;1623;1
44;1026;1940;1
32;1026;891;1
22;1026;2436;1
68;1026;2261;1
6;1026;1802;1
37;1026;2097;1
78;1026;2429;1
85;1026;2202;1
60;1026;1272;1
61;1026;1567;1
93;1026;1349;1
81;1026;1694;1
97;1026;2201;1
25;1026;1533;1
74;1026;2339;1
37;1026;2839;1
43;1026;2994;1
39;1026;2748;1
62;1026;2058;1
85;1026;1887;1
51;1026;1927;1
58;1026;2257;1
85;1026;1906;1
85;1026;1526;1
24;1026;2383;1
43;1026;2004;1
42;1026;1561;1
55;1026;1956;1
13;1026;1504;1
64;1027;1581;1
35;1027;3058;1
71;1027;1267;1
21;1027;2477;1
3;1027;1658;1
11;1027;1443;1
58;1027;2800;1
38;1027;1663;1
43;1027;1481;1
16;1027;1384;1
74;1027;1786;1
60;1027;2405;1
69;1027;1234;1
42;1027;1271;1
52;1027;2127;1
8;1027;1749;1
68;1027;2487;1
49;1027;1068;1
12;1027;2397;1
50;1027;2536;1
99;1027;1311;1
69;1027;1589;1
44;1027;2352;1
11;1027;1440;1
82;1027;1762;1
69;1027;955;1
60;1027;2788;1
72;1027;2694;1
43;1027;1985;1
75;1027;2657;1
6;1027;1061;1
2;1028;1445;1
12;1028;1991;1
20;1028;2825;1
10;1028;1124;1
68;1028;2817;1
68;1028;2276;1
79;1028;1738;1
52;1028;2036;1
27;1028;2536;1
22;1028;1709;1
9;1028;2313;1
47;1028;2446;1
62;1028;1812;1
19;1028;1560;1
84;1028;1781;1
78;1028;1981;1
26;1028;1686;1
68;1028;1323;1
93;1028;1779;1
67;1028;2747;1
40;1028;1697;1
99;1028;1540;1
93;1028;2015;1
67;1028;1779;1
22;1028;2464;1
9;1028;2918;1
73;1029;2771;1
32;1029;1387;1
97;1029;2490;1
94;1029;1455;1
93;1029;2030;1
93;1029;1890;1
83;1029;1218;1
6;1029;1325;1
10;1029;1454;1
97;1029;2447;1
13;1029;2446;1
98;1029;1712;1
64;1029;1651;1
3;1029;1865;1
52;1029;2331;1
61;1029;2637;1
71;1029;1814;1
94;1029;2076;1
75;1029;1322;1
43;1029;1513;1
18;1029;1698;1
86;1029;2274;1
7;1029;2109;1
33;1029;2310;1
95;1029;2440;1
94;1030;2476;1
60;1030;1359;1
85;1030;2100;1
38;1030;2177;1
20;1030;1580;1
84;1030;2191;1
19;1030;2146;1
99;1030;1341;1
62;1030;1722;1
37;1030;1559;1
43;1030;2239;1
82;1030;1264;1
32;1030;2193;1
19;1030;2867;1
61;1030;2142;1
89;1030;1558;1
63;1030;902;1
54;1030;1929;1
23;1030;2274;1
78;1030;1128;1
30;1030;2187;1
38;1030;1749;1
12;1030;803;1
68;1030;1913;1
45;1030;2162;1
35;1030;1081;1
2;1030;2696;1
76;1030;2155;1
80;1030;2334;1
12;1030;2329;1
49;1030;1656;1
23;1030;2131;1
89;1031;932;1
58;1031;2179;1
15;1031;1722;1
92;1031;738;1
57;1031;1798;1
40;1031;2567;1
72;1031;2603;1
65;1031;2404;1
62;1031;1797;1
49;1031;2687;1
60;1031;1985;1
26;1031;2807;1
30;1031;1771;1
93;1031;2640;1
61;1031;1511;1
22;1031;3304;1
27;1031;2354;1
37;1031;1427;1
27;1031;1912;1
62;1031;2729;1
7;1031;2002;1
41;1031;2727;1
93;1031;2122;1
100;1031;1855;1
67;1031;1753;1
49;1031;922;1
7;1031;2899;1
71;1031;2080;1
29;1031;2822;1
10;1031;1182;1
50;1031;1812;1
14;1031;1730;1
48;1032;2182;1
96;1032;2194;1
39;1032;2386;1
37;1032;2646;1
52;1032;1738;1
90;1032;1711;1
89;1032;2621;1
16;1032;2152;1
14;1032;2383;1
61;1032;2263;1
64;1032;805;1
4;1032;2269;1
79;1032;1012;1
14;1032;2357;1
85;1032;2026;1
85;1032;1615;1
21;1032;2586;1
10;1032;2548;1
64;1032;1001;1
96;1033;2668;1
83;1033;2585;1
59;1033;2291;1
75;1033;2809;1
18;1033;1206;1
76;1033;2777;1
24;1033;2334;1
43;1033;1791;1
5;1033;2311;1
75;1033;1541;1
34;1033;1591;1
44;1033;1677;1
65;1033;2119;1
22;1033;2014;1
55;1033;3012;1
6;1033;1953;1
22;1033;1633;1
93;1033;2354;1
36;1033;1864;1
16;1033;1965;1
1;1033;2787;1
66;1033;2238;1
27;1033;1914;1
64;1033;1574;1
90;1033;2008;1
51;1033;1881;1
15;1033;2174;1
75;1033;1839;1
63;1034;1224;1
55;1034;1912;1
25;1034;1673;1
57;1034;2089;1
93;1034;1087;1
66;1034;2123;1
77;1034;2237;1
83;1034;2403;1
92;1034;2194;1
97;1034;2958;1
40;1034;2123;1
11;1034;1769;1
57;1034;1581;1
26;1034;1473;1
49;1034;2201;1
37;1034;1676;1
36;1034;1839;1
57;1034;2199;1
72;1034;2385;1
21;1034;1664;1
59;1034;2093;1
92;1034;2169;1
69;1035;2402;1
19;1035;1889;1
19;1035;2388;1
31;1035;2120;1
84;1035;2100;1
95;1035;1528;1
98;1035;1335;1
8;1035;2151;1
55;1035;2141;1
29;1035;2633;1
81;1035;2132;1
22;1035;1768;1
7;1035;1908;1
21;1035;1451;1
70;1035;2214;1
49;1035;1794;1
97;1035;2703;1
98;1035;2697;1
94;1035;2404;1
19;1035;2346;1
68;1035;2129;1
68;1035;1431;1
47;1035;2042;1
79;1035;2135;1
47;1035;1317;1
26;1035;1941;1
33;1035;2532;1
11;1035;1368;1
25;1035;3016;1
11;1035;2130;1
56;1035;3017;1
59;1035;2555;1
76;1035;1519;1
7;1035;2062;1
76;1035;1281;1
52;1036;1483;1
46;1036;2616;1
17;1036;1962;1
19;1036;2033;1
